;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 14/05/2025 17:17:56
;----------------------------------------------

;Address Opcode 	ASM
____SysVT:
0x0000	0xFFFC2001  	537001980
L_memmove16:
;cstring.c, 81 :: 		}
L_memmove15:
;cstring.c, 83 :: 		return dest_ptr;
;cstring.c, 84 :: 		}
L_end_memmove:
0x3226	0xB001    ADD	SP, SP, #4
0x3228	0x4770    BX	LR
; end of _memmove
main_wifiesp_clear_app_buf:
;main.c, 59 :: 		static void wifiesp_clear_app_buf(void)
0x3FE0	0xB081    SUB	SP, SP, #4
0x3FE2	0xF8CDE000  STR	LR, [SP, #0]
;main.c, 61 :: 		memset(app_buf, 0, app_buf_len);
0x3FE6	0x4807    LDR	R0, [PC, #28]
0x3FE8	0x6800    LDR	R0, [R0, #0]
0x3FEA	0xB202    SXTH	R2, R0
0x3FEC	0x2100    MOVS	R1, #0
0x3FEE	0x4806    LDR	R0, [PC, #24]
0x3FF0	0xF7FFFCA6  BL	_memset+0
;main.c, 62 :: 		app_buf_len = 0;
0x3FF4	0x2100    MOVS	R1, #0
0x3FF6	0x4803    LDR	R0, [PC, #12]
0x3FF8	0x6001    STR	R1, [R0, #0]
;main.c, 63 :: 		}
L_end_wifiesp_clear_app_buf:
0x3FFA	0xF8DDE000  LDR	LR, [SP, #0]
0x3FFE	0xB001    ADD	SP, SP, #4
0x4000	0x4770    BX	LR
0x4002	0xBF00    NOP
0x4004	0x02202000  	main_app_buf_len+0
0x4008	0x02242000  	main_app_buf+0
; end of main_wifiesp_clear_app_buf
_wifiesp_send_cmd:
;wifiesp.c, 100 :: 		void wifiesp_send_cmd( wifiesp_t* ctx, uint8_t* cmd, uint8_t* args )
0x4020	0xB08E    SUB	SP, SP, #56
0x4022	0xF8CDE000  STR	LR, [SP, #0]
0x4026	0x4606    MOV	R6, R0
0x4028	0x460C    MOV	R4, R1
0x402A	0x4617    MOV	R7, R2
;wifiesp.c, 102 :: 		uint8_t tmp_buf[ 50 ] = { 0 };
0x402C	0xF10D0B04  ADD	R11, SP, #4
0x4030	0xF10B0A32  ADD	R10, R11, #50
0x4034	0xF8DFC06C  LDR	R12, [PC, #108]
0x4038	0xF000FE00  BL	___CC2DW+0
;wifiesp.c, 103 :: 		uint16_t len = 0;
;wifiesp.c, 105 :: 		len = strlen( cmd );
0x403C	0x4620    MOV	R0, R4
0x403E	0xF7FFF999  BL	_strlen+0
0x4042	0xFA1FF880  UXTH	R8, R0
;wifiesp.c, 106 :: 		memcpy( tmp_buf, cmd, len );
0x4046	0xAB01    ADD	R3, SP, #4
0x4048	0xB202    SXTH	R2, R0
0x404A	0x4621    MOV	R1, R4
0x404C	0x4618    MOV	R0, R3
0x404E	0xF7FFFC87  BL	_memcpy+0
;wifiesp.c, 108 :: 		if ( NULL != args )
0x4052	0xB19F    CBZ	R7, L__wifiesp_send_cmd8
;wifiesp.c, 110 :: 		strcat( tmp_buf, "=" );
0x4054	0x4C14    LDR	R4, [PC, #80]
0x4056	0xAB01    ADD	R3, SP, #4
0x4058	0x4621    MOV	R1, R4
0x405A	0x4618    MOV	R0, R3
0x405C	0xF7FFF976  BL	_strcat+0
;wifiesp.c, 111 :: 		strcat( tmp_buf, args );
0x4060	0xAB01    ADD	R3, SP, #4
0x4062	0x4639    MOV	R1, R7
0x4064	0x4618    MOV	R0, R3
0x4066	0xF7FFF971  BL	_strcat+0
;wifiesp.c, 112 :: 		len += ( strlen( args ) + 1 );
0x406A	0x4638    MOV	R0, R7
0x406C	0xF7FFF982  BL	_strlen+0
0x4070	0x1C43    ADDS	R3, R0, #1
0x4072	0xB21B    SXTH	R3, R3
0x4074	0xEB080703  ADD	R7, R8, R3, LSL #0
0x4078	0xB2BF    UXTH	R7, R7
;wifiesp.c, 113 :: 		}
0x407A	0xE001    B	L_wifiesp_send_cmd7
L__wifiesp_send_cmd8:
;wifiesp.c, 108 :: 		if ( NULL != args )
0x407C	0xFA1FF788  UXTH	R7, R8
;wifiesp.c, 113 :: 		}
L_wifiesp_send_cmd7:
;wifiesp.c, 114 :: 		strcat( tmp_buf, "\r\n" );
0x4080	0x4C0A    LDR	R4, [PC, #40]
0x4082	0xAB01    ADD	R3, SP, #4
0x4084	0x4621    MOV	R1, R4
0x4086	0x4618    MOV	R0, R3
0x4088	0xF7FFF960  BL	_strcat+0
;wifiesp.c, 115 :: 		len += 2;
0x408C	0x1CBC    ADDS	R4, R7, #2
;wifiesp.c, 116 :: 		wifiesp_generic_write( ctx, tmp_buf, len );
0x408E	0xAB01    ADD	R3, SP, #4
0x4090	0xB2A2    UXTH	R2, R4
0x4092	0x4619    MOV	R1, R3
0x4094	0x4630    MOV	R0, R6
0x4096	0xF7FFF9A9  BL	_wifiesp_generic_write+0
;wifiesp.c, 117 :: 		}
L_end_wifiesp_send_cmd:
0x409A	0xF8DDE000  LDR	LR, [SP, #0]
0x409E	0xB00E    ADD	SP, SP, #56
0x40A0	0x4770    BX	LR
0x40A2	0xBF00    NOP
0x40A4	0x62840000  	?ICSwifiesp_send_cmd_tmp_buf_L0+0
0x40A8	0x03FE0000  	?lstr_3_wifiesp+0
0x40AC	0x65930000  	?lstr_4_wifiesp+0
; end of _wifiesp_send_cmd
_strlen:
;cstring.c, 145 :: 		int strlen( const char * str )
0x3374	0xB081    SUB	SP, SP, #4
0x3376	0x4601    MOV	R1, R0
;cstring.c, 149 :: 		char_ptr = str;
0x3378	0x4608    MOV	R0, R1
0x337A	0x460B    MOV	R3, R1
;cstring.c, 150 :: 		while ( *char_ptr++ )
L_strlen36:
0x337C	0x4602    MOV	R2, R0
0x337E	0x1C40    ADDS	R0, R0, #1
0x3380	0x7811    LDRB	R1, [R2, #0]
0x3382	0xB101    CBZ	R1, L_strlen37
;cstring.c, 151 :: 		;
0x3384	0xE7FA    B	L_strlen36
L_strlen37:
;cstring.c, 153 :: 		return char_ptr - str - 1;
0x3386	0x1AC1    SUB	R1, R0, R3
0x3388	0x1E49    SUBS	R1, R1, #1
0x338A	0xB208    SXTH	R0, R1
;cstring.c, 154 :: 		}
L_end_strlen:
0x338C	0xB001    ADD	SP, SP, #4
0x338E	0x4770    BX	LR
; end of _strlen
_strcat:
;cstring.c, 98 :: 		char * strcat( char * dest_ptr, const char * src_ptr )
0x334C	0xB081    SUB	SP, SP, #4
;cstring.c, 102 :: 		dest_char_ptr = dest_ptr;
0x334E	0x4603    MOV	R3, R0
;cstring.c, 103 :: 		while ( *dest_char_ptr ) {
L_strcat22:
0x3350	0x781A    LDRB	R2, [R3, #0]
0x3352	0xB10A    CBZ	R2, L_strcat23
;cstring.c, 104 :: 		dest_char_ptr++;
0x3354	0x1C5B    ADDS	R3, R3, #1
;cstring.c, 105 :: 		}
0x3356	0xE7FB    B	L_strcat22
L_strcat23:
;cstring.c, 107 :: 		while ( *dest_char_ptr++ = *src_ptr++ )
L_strcat24:
0x3358	0x461C    MOV	R4, R3
0x335A	0x1C5A    ADDS	R2, R3, #1
0x335C	0x4615    MOV	R5, R2
0x335E	0x460B    MOV	R3, R1
0x3360	0x1C4A    ADDS	R2, R1, #1
0x3362	0x4611    MOV	R1, R2
0x3364	0x781A    LDRB	R2, [R3, #0]
0x3366	0x7022    STRB	R2, [R4, #0]
0x3368	0x7822    LDRB	R2, [R4, #0]
0x336A	0xB10A    CBZ	R2, L_strcat25
;cstring.c, 108 :: 		;
0x336C	0x462B    MOV	R3, R5
0x336E	0xE7F3    B	L_strcat24
L_strcat25:
;cstring.c, 110 :: 		return dest_ptr;
;cstring.c, 111 :: 		}
L_end_strcat:
0x3370	0xB001    ADD	SP, SP, #4
0x3372	0x4770    BX	LR
; end of _strcat
_wifiesp_generic_write:
;wifiesp.c, 90 :: 		void wifiesp_generic_write ( wifiesp_t *ctx, char *data_buf, uint16_t len )
0x33EC	0xB081    SUB	SP, SP, #4
0x33EE	0xF8CDE000  STR	LR, [SP, #0]
;wifiesp.c, 92 :: 		uart_write( &ctx->uart, data_buf, len );
0x33F2	0xF2000310  ADDW	R3, R0, #16
0x33F6	0x4618    MOV	R0, R3
0x33F8	0xF7FEFA60  BL	_uart_write+0
;wifiesp.c, 93 :: 		}
L_end_wifiesp_generic_write:
0x33FC	0xF8DDE000  LDR	LR, [SP, #0]
0x3400	0xB001    ADD	SP, SP, #4
0x3402	0x4770    BX	LR
; end of _wifiesp_generic_write
_uart_write:
;drv_uart.c, 285 :: 		err_t uart_write( uart_t *obj, uint8_t *buffer, size_t size )
0x18BC	0xB088    SUB	SP, SP, #32
0x18BE	0xF8CDE000  STR	LR, [SP, #0]
0x18C2	0x9106    STR	R1, [SP, #24]
0x18C4	0x4601    MOV	R1, R0
0x18C6	0x9207    STR	R2, [SP, #28]
;drv_uart.c, 287 :: 		size_t data_written = 0;
;drv_uart.c, 289 :: 		if ( _acquire( obj, false ) != ACQUIRE_FAIL )
0x18C8	0x9101    STR	R1, [SP, #4]
0x18CA	0x4608    MOV	R0, R1
0x18CC	0x2100    MOVS	R1, #0
0x18CE	0xF001FEF7  BL	drv_uart__acquire+0
0x18D2	0x9901    LDR	R1, [SP, #4]
0x18D4	0xF1B03FFF  CMP	R0, #-1
0x18D8	0xF000805A  BEQ	L_uart_write50
;drv_uart.c, 295 :: 		hal_uart_handle_register_t *hal_handle = ( hal_uart_handle_register_t * )hal_is_handle_null( (handle_t *)&obj->handle );
0x18DC	0x9101    STR	R1, [SP, #4]
0x18DE	0x4608    MOV	R0, R1
0x18E0	0xF001FE9E  BL	drv_uart_hal_is_handle_null+0
0x18E4	0x9901    LDR	R1, [SP, #4]
0x18E6	0x9002    STR	R0, [SP, #8]
;drv_uart.c, 296 :: 		hal_uart_t *hal_obj = ( hal_uart_t * ) &obj->handle;
0x18E8	0x9103    STR	R1, [SP, #12]
;drv_uart.c, 297 :: 		ring_buf8_t *ring = &hal_obj->config.tx_buf;
0x18EA	0x1D0B    ADDS	R3, R1, #4
0x18EC	0x330C    ADDS	R3, #12
0x18EE	0x9304    STR	R3, [SP, #16]
;drv_uart.c, 298 :: 		size_t data_written = 0;
0x18F0	0xF04F0300  MOV	R3, #0
0x18F4	0x9305    STR	R3, [SP, #20]
;drv_uart.c, 300 :: 		if ( !hal_handle )
0x18F6	0x9B02    LDR	R3, [SP, #8]
0x18F8	0xB90B    CBNZ	R3, L_uart_write51
;drv_uart.c, 302 :: 		return 0;
0x18FA	0x2000    MOVS	R0, #0
0x18FC	0xE04A    B	L_end_uart_write
;drv_uart.c, 303 :: 		}
L_uart_write51:
;drv_uart.c, 305 :: 		if ( size <= 0 )
0x18FE	0x9B07    LDR	R3, [SP, #28]
0x1900	0x2B00    CMP	R3, #0
0x1902	0xD801    BHI	L_uart_write52
;drv_uart.c, 306 :: 		return 0;
0x1904	0x2000    MOVS	R0, #0
0x1906	0xE045    B	L_end_uart_write
L_uart_write52:
;drv_uart.c, 308 :: 		if ( !buffer )
0x1908	0x9B06    LDR	R3, [SP, #24]
0x190A	0xB90B    CBNZ	R3, L_uart_write53
;drv_uart.c, 310 :: 		return 0;
0x190C	0x2000    MOVS	R0, #0
0x190E	0xE041    B	L_end_uart_write
;drv_uart.c, 311 :: 		}
L_uart_write53:
;drv_uart.c, 313 :: 		if ( hal_handle->init_state == false )
0x1910	0x9B02    LDR	R3, [SP, #8]
0x1912	0x3308    ADDS	R3, #8
0x1914	0x781B    LDRB	R3, [R3, #0]
0x1916	0xB91B    CBNZ	R3, L_uart_write54
;drv_uart.c, 314 :: 		hal_ll_module_configure_uart( (handle_t *)&hal_handle );
0x1918	0xAB02    ADD	R3, SP, #8
0x191A	0x4618    MOV	R0, R3
0x191C	0xF7FFFC10  BL	_hal_ll_module_configure_uart+0
L_uart_write54:
;drv_uart.c, 316 :: 		while ( data_written < size )
L_uart_write55:
0x1920	0x9C07    LDR	R4, [SP, #28]
0x1922	0x9B05    LDR	R3, [SP, #20]
0x1924	0x42A3    CMP	R3, R4
0x1926	0xD231    BCS	L_uart_write56
;drv_uart.c, 318 :: 		if ( ring_buf8_is_full( ring ) )
0x1928	0x9804    LDR	R0, [SP, #16]
0x192A	0xF002FFBF  BL	_ring_buf8_is_full+0
0x192E	0xB158    CBZ	R0, L_uart_write57
;drv_uart.c, 320 :: 		if ( !hal_obj->is_blocking )
0x1930	0x9B03    LDR	R3, [SP, #12]
0x1932	0x334A    ADDS	R3, #74
0x1934	0x781B    LDRB	R3, [R3, #0]
0x1936	0xB903    CBNZ	R3, L_uart_write58
;drv_uart.c, 322 :: 		break;
0x1938	0xE028    B	L_uart_write56
;drv_uart.c, 323 :: 		}
L_uart_write58:
;drv_uart.c, 325 :: 		do
L_uart_write59:
;drv_uart.c, 327 :: 		Delay_1ms();
0x193A	0xF7FFFB89  BL	_Delay_1ms+0
;drv_uart.c, 328 :: 		} while ( ring_buf8_is_full( ring ) );
0x193E	0x9804    LDR	R0, [SP, #16]
0x1940	0xF002FFB4  BL	_ring_buf8_is_full+0
0x1944	0x2800    CMP	R0, #0
0x1946	0xD1F8    BNE	L_uart_write59
;drv_uart.c, 329 :: 		}
L_uart_write57:
;drv_uart.c, 331 :: 		hal_ll_core_disable_interrupts();
0x1948	0xF7FFFB7C  BL	_hal_ll_core_disable_interrupts+0
;drv_uart.c, 332 :: 		ring_buf8_push( ring, buffer[ data_written++ ] );
0x194C	0x9C05    LDR	R4, [SP, #20]
0x194E	0x9B06    LDR	R3, [SP, #24]
0x1950	0x191B    ADDS	R3, R3, R4
0x1952	0x781B    LDRB	R3, [R3, #0]
0x1954	0xB2D9    UXTB	R1, R3
0x1956	0x9804    LDR	R0, [SP, #16]
0x1958	0xF003F8A4  BL	_ring_buf8_push+0
0x195C	0x9B05    LDR	R3, [SP, #20]
0x195E	0x1C5B    ADDS	R3, R3, #1
0x1960	0x9305    STR	R3, [SP, #20]
;drv_uart.c, 335 :: 		if ( !hal_obj->is_tx_irq_enabled && !ring_buf8_is_empty( ring ) )
0x1962	0x9B03    LDR	R3, [SP, #12]
0x1964	0x3348    ADDS	R3, #72
0x1966	0x781B    LDRB	R3, [R3, #0]
0x1968	0xB96B    CBNZ	R3, L__uart_write123
0x196A	0x9804    LDR	R0, [SP, #16]
0x196C	0xF002FD70  BL	_ring_buf8_is_empty+0
0x1970	0xB948    CBNZ	R0, L__uart_write122
L__uart_write121:
;drv_uart.c, 337 :: 		hal_ll_uart_irq_enable( (handle_t *)&hal_handle, (hal_ll_uart_irq_t)HAL_UART_IRQ_TX );
0x1972	0xAB02    ADD	R3, SP, #8
0x1974	0x2101    MOVS	R1, #1
0x1976	0x4618    MOV	R0, R3
0x1978	0xF7FFFB78  BL	_hal_ll_uart_irq_enable+0
;drv_uart.c, 338 :: 		hal_obj->is_tx_irq_enabled = true;
0x197C	0x9B03    LDR	R3, [SP, #12]
0x197E	0xF2030448  ADDW	R4, R3, #72
0x1982	0x2301    MOVS	R3, #1
0x1984	0x7023    STRB	R3, [R4, #0]
;drv_uart.c, 339 :: 		}
;drv_uart.c, 335 :: 		if ( !hal_obj->is_tx_irq_enabled && !ring_buf8_is_empty( ring ) )
L__uart_write123:
L__uart_write122:
;drv_uart.c, 340 :: 		hal_ll_core_enable_interrupts();
0x1986	0xF7FFFEFB  BL	_hal_ll_core_enable_interrupts+0
;drv_uart.c, 341 :: 		}
0x198A	0xE7C9    B	L_uart_write55
L_uart_write56:
;drv_uart.c, 343 :: 		return data_written;
0x198C	0x9805    LDR	R0, [SP, #20]
0x198E	0xE001    B	L_end_uart_write
;drv_uart.c, 345 :: 		} else {
L_uart_write50:
;drv_uart.c, 346 :: 		return UART_ERROR;
0x1990	0xF04F30FF  MOV	R0, #-1
;drv_uart.c, 347 :: 		}
;drv_uart.c, 348 :: 		}
L_end_uart_write:
0x1994	0xF8DDE000  LDR	LR, [SP, #0]
0x1998	0xB008    ADD	SP, SP, #32
0x199A	0x4770    BX	LR
; end of _uart_write
_ring_buf8_push:
;ring.c, 57 :: 		bool ring_buf8_push( ring_buf8_t *ring, uint8_t data_ )
0x4AA4	0xB081    SUB	SP, SP, #4
;ring.c, 59 :: 		if ( ring->size == ring->capacity ) {
0x4AA6	0xF2000208  ADDW	R2, R0, #8
0x4AAA	0x6813    LDR	R3, [R2, #0]
0x4AAC	0x1D02    ADDS	R2, R0, #4
0x4AAE	0x6812    LDR	R2, [R2, #0]
0x4AB0	0x4293    CMP	R3, R2
0x4AB2	0xD101    BNE	L_ring_buf8_push0
;ring.c, 60 :: 		return false;
0x4AB4	0x2000    MOVS	R0, #0
0x4AB6	0xE016    B	L_end_ring_buf8_push
;ring.c, 61 :: 		}
L_ring_buf8_push0:
;ring.c, 63 :: 		ring->buffer[ ring->head ] = data_;
0x4AB8	0xF200020C  ADDW	R2, R0, #12
0x4ABC	0x6813    LDR	R3, [R2, #0]
0x4ABE	0x6802    LDR	R2, [R0, #0]
0x4AC0	0x18D2    ADDS	R2, R2, R3
0x4AC2	0x7011    STRB	R1, [R2, #0]
;ring.c, 64 :: 		ring->head = ( ring->head + 1 ) % ring->capacity;
0x4AC4	0xF200050C  ADDW	R5, R0, #12
0x4AC8	0x682A    LDR	R2, [R5, #0]
0x4ACA	0x1C54    ADDS	R4, R2, #1
0x4ACC	0x1D02    ADDS	R2, R0, #4
0x4ACE	0x6813    LDR	R3, [R2, #0]
0x4AD0	0xFBB4F2F3  UDIV	R2, R4, R3
0x4AD4	0xFB034212  MLS	R2, R3, R2, R4
0x4AD8	0x602A    STR	R2, [R5, #0]
;ring.c, 65 :: 		ring->size++;
0x4ADA	0xF2000308  ADDW	R3, R0, #8
0x4ADE	0x681A    LDR	R2, [R3, #0]
0x4AE0	0x1C52    ADDS	R2, R2, #1
0x4AE2	0x601A    STR	R2, [R3, #0]
;ring.c, 67 :: 		return true;
0x4AE4	0x2001    MOVS	R0, #1
;ring.c, 68 :: 		}
L_end_ring_buf8_push:
0x4AE6	0xB001    ADD	SP, SP, #4
0x4AE8	0x4770    BX	LR
; end of _ring_buf8_push
main_wifiesp_rsp_check:
;main.c, 103 :: 		static err_t wifiesp_rsp_check(char * response)
0x40B0	0xB082    SUB	SP, SP, #8
0x40B2	0xF8CDE000  STR	LR, [SP, #0]
0x40B6	0x9001    STR	R0, [SP, #4]
;main.c, 107 :: 		wifiesp_clear_app_buf();
0x40B8	0xF7FFFF92  BL	main_wifiesp_clear_app_buf+0
;main.c, 108 :: 		wifiesp_process();
0x40BC	0xF7FFFDBA  BL	main_wifiesp_process+0
;main.c, 109 :: 		while ((0 == strstr(app_buf, response)) &&
L_main_wifiesp_rsp_check15:
0x40C0	0x9901    LDR	R1, [SP, #4]
0x40C2	0x481C    LDR	R0, [PC, #112]
0x40C4	0xF7FFF8EE  BL	_strstr+0
;main.c, 110 :: 		(0 == strstr(app_buf, WIFIESP_RSP_ERROR)))
0x40C8	0xB990    CBNZ	R0, L_main_wifiesp_rsp_check73
0x40CA	0x491B    LDR	R1, [PC, #108]
0x40CC	0x4819    LDR	R0, [PC, #100]
0x40CE	0xF7FFF8E9  BL	_strstr+0
0x40D2	0xB968    CBNZ	R0, L_main_wifiesp_rsp_check72
L_main_wifiesp_rsp_check71:
;main.c, 112 :: 		wifiesp_process();
0x40D4	0xF7FFFDAE  BL	main_wifiesp_process+0
;main.c, 118 :: 		Delay_ms(1);
0x40D8	0xF64D27BE  MOVW	R7, #55998
0x40DC	0xF2C00700  MOVT	R7, #0
L_main_wifiesp_rsp_check19:
0x40E0	0x1E7F    SUBS	R7, R7, #1
0x40E2	0xD1FD    BNE	L_main_wifiesp_rsp_check19
0x40E4	0xBF00    NOP
0x40E6	0xBF00    NOP
0x40E8	0xBF00    NOP
0x40EA	0xBF00    NOP
0x40EC	0xBF00    NOP
;main.c, 119 :: 		}
0x40EE	0xE7E7    B	L_main_wifiesp_rsp_check15
;main.c, 110 :: 		(0 == strstr(app_buf, WIFIESP_RSP_ERROR)))
L_main_wifiesp_rsp_check73:
L_main_wifiesp_rsp_check72:
;main.c, 120 :: 		Delay_ms(5);
0x40F0	0xF24457BE  MOVW	R7, #17854
0x40F4	0xF2C00704  MOVT	R7, #4
L_main_wifiesp_rsp_check21:
0x40F8	0x1E7F    SUBS	R7, R7, #1
0x40FA	0xD1FD    BNE	L_main_wifiesp_rsp_check21
0x40FC	0xBF00    NOP
0x40FE	0xBF00    NOP
0x4100	0xBF00    NOP
0x4102	0xBF00    NOP
0x4104	0xBF00    NOP
;main.c, 121 :: 		wifiesp_process();
0x4106	0xF7FFFD95  BL	main_wifiesp_process+0
;main.c, 122 :: 		if (strstr(app_buf, response))
0x410A	0x9901    LDR	R1, [SP, #4]
0x410C	0x4809    LDR	R0, [PC, #36]
0x410E	0xF7FFF8C9  BL	_strstr+0
0x4112	0xB108    CBZ	R0, L_main_wifiesp_rsp_check23
;main.c, 124 :: 		return WIFIESP_OK;
0x4114	0x2000    MOVS	R0, #0
0x4116	0xE009    B	L_end_wifiesp_rsp_check
;main.c, 125 :: 		}
L_main_wifiesp_rsp_check23:
;main.c, 126 :: 		else if (strstr(app_buf, WIFIESP_RSP_ERROR))
0x4118	0x4908    LDR	R1, [PC, #32]
0x411A	0x4806    LDR	R0, [PC, #24]
0x411C	0xF7FFF8C2  BL	_strstr+0
0x4120	0xB110    CBZ	R0, L_main_wifiesp_rsp_check25
;main.c, 128 :: 		return WIFIESP_ERROR_CMD;
0x4122	0xF06F0002  MVN	R0, #2
0x4126	0xE001    B	L_end_wifiesp_rsp_check
;main.c, 129 :: 		}
L_main_wifiesp_rsp_check25:
;main.c, 130 :: 		return WIFIESP_ERROR_UNKNOWN;
0x4128	0xF06F0003  MVN	R0, #3
;main.c, 131 :: 		}
L_end_wifiesp_rsp_check:
0x412C	0xF8DDE000  LDR	LR, [SP, #0]
0x4130	0xB002    ADD	SP, SP, #8
0x4132	0x4770    BX	LR
0x4134	0x02242000  	main_app_buf+0
0x4138	0x656A0000  	?lstr_4_main+0
0x413C	0x65700000  	?lstr_5_main+0
; end of main_wifiesp_rsp_check
_strstr:
;cstring.c, 262 :: 		char * strstr( const char * str1, const char * str2 )
0x32A4	0xB081    SUB	SP, SP, #4
0x32A6	0xF8CDE000  STR	LR, [SP, #0]
0x32AA	0x4606    MOV	R6, R0
0x32AC	0x460D    MOV	R5, R1
;cstring.c, 264 :: 		while ( ( str1 != 0 ) && *str1 ) {
L_strstr70:
0x32AE	0xB1B6    CBZ	R6, L__strstr138
0x32B0	0x7832    LDRB	R2, [R6, #0]
0x32B2	0xB1A2    CBZ	R2, L__strstr137
L__strstr136:
;cstring.c, 265 :: 		if ( strncmp( str1, str2, strlen( str2 ) ) == 0 ) {
0x32B4	0x4628    MOV	R0, R5
0x32B6	0xF000F85D  BL	_strlen+0
0x32BA	0xB2C2    UXTB	R2, R0
0x32BC	0x4629    MOV	R1, R5
0x32BE	0x4630    MOV	R0, R6
0x32C0	0xF7FFFF4C  BL	_strncmp+0
0x32C4	0xB910    CBNZ	R0, L_strstr74
;cstring.c, 266 :: 		return ( char * )str1;
0x32C6	0x4632    MOV	R2, R6
0x32C8	0x4610    MOV	R0, R2
0x32CA	0xE009    B	L_end_strstr
;cstring.c, 267 :: 		}
L_strstr74:
;cstring.c, 269 :: 		str1 = strchr( str1 + 1, *str2 );
0x32CC	0x782A    LDRB	R2, [R5, #0]
0x32CE	0xB2D3    UXTB	R3, R2
0x32D0	0x1C72    ADDS	R2, R6, #1
0x32D2	0xB2D9    UXTB	R1, R3
0x32D4	0x4610    MOV	R0, R2
0x32D6	0xF7FFFF65  BL	_strchr+0
0x32DA	0x4606    MOV	R6, R0
;cstring.c, 270 :: 		}
0x32DC	0xE7E7    B	L_strstr70
;cstring.c, 264 :: 		while ( ( str1 != 0 ) && *str1 ) {
L__strstr138:
L__strstr137:
;cstring.c, 272 :: 		return 0;
0x32DE	0x2000    MOVS	R0, #0
;cstring.c, 273 :: 		}
L_end_strstr:
0x32E0	0xF8DDE000  LDR	LR, [SP, #0]
0x32E4	0xB001    ADD	SP, SP, #4
0x32E6	0x4770    BX	LR
; end of _strstr
_strncmp:
;cstring.c, 221 :: 		int strncmp( const char * str1, const char * str2, char len )
0x315C	0xB083    SUB	SP, SP, #12
0x315E	0x9001    STR	R0, [SP, #4]
0x3160	0x9102    STR	R1, [SP, #8]
0x3162	0xB2D0    UXTB	R0, R2
;cstring.c, 223 :: 		while ( len-- ) {
L_strncmp58:
0x3164	0xB2C4    UXTB	R4, R0
0x3166	0x1E43    SUBS	R3, R0, #1
0x3168	0xB2D8    UXTB	R0, R3
0x316A	0xB1BC    CBZ	R4, L_strncmp59
;cstring.c, 224 :: 		if ( *str1 == 0 || *str1 != *str2 ) {
0x316C	0x9B01    LDR	R3, [SP, #4]
0x316E	0x781B    LDRB	R3, [R3, #0]
0x3170	0xB133    CBZ	R3, L__strncmp134
0x3172	0x9B02    LDR	R3, [SP, #8]
0x3174	0x781C    LDRB	R4, [R3, #0]
0x3176	0x9B01    LDR	R3, [SP, #4]
0x3178	0x781B    LDRB	R3, [R3, #0]
0x317A	0x42A3    CMP	R3, R4
0x317C	0xD100    BNE	L__strncmp133
0x317E	0xE006    B	L_strncmp62
L__strncmp134:
L__strncmp133:
;cstring.c, 225 :: 		return *str1 - *str2;
0x3180	0x9B01    LDR	R3, [SP, #4]
0x3182	0x781C    LDRB	R4, [R3, #0]
0x3184	0x9B02    LDR	R3, [SP, #8]
0x3186	0x781B    LDRB	R3, [R3, #0]
0x3188	0x1AE3    SUB	R3, R4, R3
0x318A	0xB218    SXTH	R0, R3
0x318C	0xE008    B	L_end_strncmp
;cstring.c, 226 :: 		}
L_strncmp62:
;cstring.c, 228 :: 		str1++;
0x318E	0x9B01    LDR	R3, [SP, #4]
0x3190	0x1C5B    ADDS	R3, R3, #1
0x3192	0x9301    STR	R3, [SP, #4]
;cstring.c, 229 :: 		str2++;
0x3194	0x9B02    LDR	R3, [SP, #8]
0x3196	0x1C5B    ADDS	R3, R3, #1
0x3198	0x9302    STR	R3, [SP, #8]
;cstring.c, 230 :: 		}
0x319A	0xE7E3    B	L_strncmp58
L_strncmp59:
;cstring.c, 232 :: 		return 0;
0x319C	0x2000    MOVS	R0, #0
0x319E	0xB200    SXTH	R0, R0
;cstring.c, 233 :: 		}
L_end_strncmp:
0x31A0	0xB003    ADD	SP, SP, #12
0x31A2	0x4770    BX	LR
; end of _strncmp
_strchr:
;cstring.c, 113 :: 		const char * strchr( const char * ptr, char chr )
0x31A4	0xB081    SUB	SP, SP, #4
0x31A6	0xF88D1000  STRB	R1, [SP, #0]
0x31AA	0x4601    MOV	R1, R0
0x31AC	0xF89D0000  LDRB	R0, [SP, #0]
;cstring.c, 115 :: 		do {
0x31B0	0xE7FF    B	L_strchr26
L__strchr117:
;cstring.c, 120 :: 		} while ( *ptr++ );
;cstring.c, 115 :: 		do {
L_strchr26:
;cstring.c, 116 :: 		if ( *ptr == chr ) {
0x31B2	0x780A    LDRB	R2, [R1, #0]
0x31B4	0x4282    CMP	R2, R0
0x31B6	0xD101    BNE	L_strchr29
;cstring.c, 117 :: 		return ptr;
0x31B8	0x4608    MOV	R0, R1
0x31BA	0xE005    B	L_end_strchr
;cstring.c, 118 :: 		}
L_strchr29:
;cstring.c, 120 :: 		} while ( *ptr++ );
0x31BC	0x460B    MOV	R3, R1
0x31BE	0x1C49    ADDS	R1, R1, #1
0x31C0	0x781A    LDRB	R2, [R3, #0]
0x31C2	0x2A00    CMP	R2, #0
0x31C4	0xD1F5    BNE	L__strchr117
;cstring.c, 122 :: 		return 0;
0x31C6	0x2000    MOVS	R0, #0
;cstring.c, 123 :: 		}
L_end_strchr:
0x31C8	0xB001    ADD	SP, SP, #4
0x31CA	0x4770    BX	LR
; end of _strchr
main_wifiesp_error_check:
